entity_id,routeId,start,end,header_text,description_text
CEE14888-9ECE-4E0B-9CD7-46ACEB6F6F25,42 St Shuttle,2012-10-28 18:05:09+00:00,2012-10-28 19:05:09+00:00,"Due to Hurricane Sandy, Subway service has been suspended. Stay informed thru your local News Outlets & www.mta.info we will update regularly","Due to Hurricane Sandy, Subway service has been suspended. Steps to bring back service: Assessing: We are continuing to assess the storm impact system-wide goal of restoring Subway service safely and reliably. Inspecting: We are evaluating the condition of electrical components, signals and other critical infrastructure. Mitigating efforts: As conditions improve, we are making adjustments to provide optimal levels of Subway service. Communicating with you: Monitor our website and news reports for the latest updates."
246B6C4D-466D-4368-93F4-94EECE44B005,4,2012-12-28 22:05:24+00:00,2012-12-28 23:05:24+00:00,"Due to impending weather conditions, Uptown [4] and [5] trains are running local b/t 42 St and 125 St.","Due to earlier weather conditions, uptown [4] trains are running local between 42 St Station and 125 St Station. Please expect delays in [4] train service at this time."
143D7AC5-DB31-41EE-B66B-2B710C4091C4,A,2013-01-22 10:23:19+00:00,2013-01-22 11:23:19+00:00,No [A] trains b/t Howard Bch-JFK/Broad Channel and the Rockaways. Details at mta.info,"Until further notice: [A] No trains between Howard Beach-JFK/Broad Channel and the Rockaways due to damage sustained during hurricane Sandy. Free shuttle buses operate nonstop between Howard Beach [A] and Mott Av [H] Stations. [H] Free shuttle trains operate between Mott Av and Beach 90 St, days and evenings. Q22 buses provide local service in the Rockaways. Find out more at:"
143D7AC5-DB31-41EE-B66B-2B710C4091C4,H,2013-01-22 10:23:19+00:00,2013-01-22 11:23:19+00:00,No [A] trains b/t Howard Bch-JFK/Broad Channel and the Rockaways. Details at mta.info,"Until further notice: [A] No trains between Howard Beach-JFK/Broad Channel and the Rockaways due to damage sustained during hurricane Sandy. Free shuttle buses operate nonstop between Howard Beach [A] and Mott Av [H] Stations. [H] Free shuttle trains operate between Mott Av and Beach 90 St, days and evenings. Q22 buses provide local service in the Rockaways. Find out more at:"
143D7AC5-DB31-41EE-B66B-2B710C4091C4,Q22,2013-01-22 10:23:19+00:00,2013-01-22 11:23:19+00:00,No [A] trains b/t Howard Bch-JFK/Broad Channel and the Rockaways. Details at mta.info,"Until further notice: [A] No trains between Howard Beach-JFK/Broad Channel and the Rockaways due to damage sustained during hurricane Sandy. Free shuttle buses operate nonstop between Howard Beach [A] and Mott Av [H] Stations. [H] Free shuttle trains operate between Mott Av and Beach 90 St, days and evenings. Q22 buses provide local service in the Rockaways. Find out more at:"
3F47B6A9-BE25-4A98-A822-16A81DFC32EC,7,2013-02-08 09:29:23+00:00,2013-02-08 10:29:23+00:00,"Due to inclement weather, [7] trains are running with delays in both directions at this time. Allow additional travel time.","Due to inclement weather, [7] trains are running with delays in both directions at this time. Allow additional travel time."
1693EC52-DBE7-4C5E-9CAE-FB1E919DFD0D,B,2013-02-08 16:57:23+00:00,2013-02-08 17:57:23+00:00,"Due to inclement weather, [B] trains are making local stops in both directions between Brighton Bch and Prospect Pk.","Due to inclement weather, [B] trains are making local stops in both directions between Brighton Bch and Prospect Pk."
2A6CCF00-6B13-4A9D-84B7-323313BB0C1F,J,2013-02-08 17:02:38+00:00,2013-02-08 18:02:38+00:00,"Due to inclement weather, [J] trains are making all local stops in both directons.","Due to inclement weather, [J] trains are making all local stops in both directons."
722E3A3C-B491-43C1-BD8B-EE44E71D9B98,5,2013-02-08 17:18:28+00:00,2013-02-08 18:18:28+00:00,"Due to inclement weather, [5] trains are running local in the Bronx in both directions. Details at mta.info","Due to inclement weather, [5] trains are running local in the Bronx in both directions."
833ECC88-DC82-4F3E-9544-D6322A9898C5,6,2013-02-08 17:52:00+00:00,2013-02-08 18:52:00+00:00,"Due to inclement weather, [6] trains are running local in both directions between 3 Av-138 St and Parkchester in the Bronx.","Due to inclement weather, [6] trains are running local in both directions between 3 Av-138 St and Parkchester in the Bronx."
A64CE701-D6BB-4CAA-8542-8310B8E900B3,1,2013-03-01 05:03:45+00:00,2013-03-01 06:03:45+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
A64CE701-D6BB-4CAA-8542-8310B8E900B3,4,2013-03-01 05:03:45+00:00,2013-03-01 06:03:45+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
A64CE701-D6BB-4CAA-8542-8310B8E900B3,5,2013-03-01 05:03:45+00:00,2013-03-01 06:03:45+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
A64CE701-D6BB-4CAA-8542-8310B8E900B3,R,2013-03-01 05:03:45+00:00,2013-03-01 06:03:45+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
D276947C-4B11-47F8-A97E-42E1CDBC3FEE,1,2013-03-20 05:00:20+00:00,2013-03-20 06:00:20+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
D276947C-4B11-47F8-A97E-42E1CDBC3FEE,4,2013-03-20 05:00:20+00:00,2013-03-20 06:00:20+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
D276947C-4B11-47F8-A97E-42E1CDBC3FEE,5,2013-03-20 05:00:20+00:00,2013-03-20 06:00:20+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
D276947C-4B11-47F8-A97E-42E1CDBC3FEE,R,2013-03-20 05:00:20+00:00,2013-03-20 06:00:20+00:00,No [1] trains b/t Rector St & South Ferry .,"All times until further notice: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4AB5BEA6-5DB3-4177-9F9B-890481845A78,1,2013-03-25 04:58:09+00:00,2013-03-25 05:58:09+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4AB5BEA6-5DB3-4177-9F9B-890481845A78,4,2013-03-25 04:58:09+00:00,2013-03-25 05:58:09+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4AB5BEA6-5DB3-4177-9F9B-890481845A78,5,2013-03-25 04:58:09+00:00,2013-03-25 05:58:09+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4AB5BEA6-5DB3-4177-9F9B-890481845A78,R,2013-03-25 04:58:09+00:00,2013-03-25 05:58:09+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4A6A4DCE-5A5D-4F07-9CA3-7F99CA8C4200,1,2013-03-28 05:00:36+00:00,2013-03-28 06:00:36+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"Until 5am, April 4, 2013: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4A6A4DCE-5A5D-4F07-9CA3-7F99CA8C4200,4,2013-03-28 05:00:36+00:00,2013-03-28 06:00:36+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"Until 5am, April 4, 2013: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4A6A4DCE-5A5D-4F07-9CA3-7F99CA8C4200,5,2013-03-28 05:00:36+00:00,2013-03-28 06:00:36+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"Until 5am, April 4, 2013: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
4A6A4DCE-5A5D-4F07-9CA3-7F99CA8C4200,R,2013-03-28 05:00:36+00:00,2013-03-28 06:00:36+00:00,No [1] trains between Rector St and South Ferry. Details at www.mta.info,"Until 5am, April 4, 2013: No [1] trains between Rector St and South Ferry due to damage sustained during hurricane Sandy. [1] operates between 242 St and Rector St. For South Ferry, use nearby Whitehall St [R] or Bowling Green [4] and [5] Stations instead. Find out more at:"
348F434A-E352-4EAE-B36B-489A7CF9D10B,Q,2014-01-02 16:45:06+00:00,2014-01-02 17:45:06+00:00,"Following earlier weather related conditions, southbound [Q] express service has resumed.","Following earlier weather related conditions, southbound [Q] express service has resumed."
BBBDB739-006D-4B70-80B3-4C7F95218D1E,6,2014-01-03 05:58:33+00:00,2014-01-03 06:58:33+00:00,[6] exp service suspended.,"Due to inclement weather conditions, [6] express train service is suspended."
6E68EF5C-7216-4F70-828F-0042A4CF1307,7,2014-01-03 07:51:29+00:00,2014-01-03 08:51:29+00:00,Times Square-bound [7] train service is suspended due to inclement weather. Allow additional travel time,"Due to inclement weather, Times Square-bound [7] express train service is suspended. Allow additional travel time"
D198CD25-74BE-4466-9F64-F606C1857E62,1,2014-01-06 07:31:52+00:00,2014-01-06 08:31:52+00:00,"Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays.","Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays."
D198CD25-74BE-4466-9F64-F606C1857E62,2,2014-01-06 07:31:52+00:00,2014-01-06 08:31:52+00:00,"Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays.","Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays."
D198CD25-74BE-4466-9F64-F606C1857E62,3,2014-01-06 07:31:52+00:00,2014-01-06 08:31:52+00:00,"Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays.","Following earlier weather related conditions, [1], [2] & [3] train service has resumed with delays."
88C5FB75-98B3-43FC-A370-FFF9FED72A89,7,2014-01-06 07:34:55+00:00,2014-01-06 08:34:55+00:00,"Following earlier weather related conditions, [7] train service has resumed with delays.","Following earlier weather related conditions, [7] train service has resumed with delays."
B2B9398B-3BC3-47AA-968D-EE5AB81ECBCA,4,2014-01-06 07:35:25+00:00,2014-01-06 08:35:25+00:00,"Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays.","Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays."
B2B9398B-3BC3-47AA-968D-EE5AB81ECBCA,5,2014-01-06 07:35:25+00:00,2014-01-06 08:35:25+00:00,"Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays.","Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays."
B2B9398B-3BC3-47AA-968D-EE5AB81ECBCA,6,2014-01-06 07:35:25+00:00,2014-01-06 08:35:25+00:00,"Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays.","Following earlier weather related conditions, [4], [5] & [6] train service has resumed with delays."
2A854CCB-FB11-4CEE-9203-D9FCD4E0D65D,6,2014-01-06 19:52:03+00:00,2014-01-06 20:52:03+00:00,"[6] express trains run local from 3 Av-138 St to Pelham Bay Pk, weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [6] express trains are running local from 3 Av-138 St to Pelham Bay Park. Allow additional travel time."
C24EA41B-626F-4B07-87EB-9EAA28EB1CA3,B,2014-01-06 20:44:34+00:00,2014-01-06 21:44:34+00:00,"[B] trains are running local from Prospect Park to Brighton Beach, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, southbound [B] trains are running local from Prospect Park to Brighton Beach. Allow additional travel time."
A87884DF-8431-4BD3-8812-F23A46D75A3B,6,2014-01-07 07:44:27+00:00,2014-01-07 08:44:27+00:00,[6] trains are running with delays due to weather related conditions. Allow additional travel time,"Due to weather related conditions, southbound [6] trains are running with delays. Allow additional travel time"
73A834E2-3007-4E36-9666-BFB7E9C2C98E,D,2014-01-07 19:01:19+00:00,2014-01-07 20:01:19+00:00,"[D] trains local from 145 St to Bedford Pk Blvd, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [D] trains are running local from 145 St to Bedford Park Blvd. Allow additional travel time."
EEDC4693-1802-410E-8282-C72D0B7F0E03,D,2014-01-07 19:19:55+00:00,2014-01-07 20:19:55+00:00,"[D] lcl b/t 36 St (Bklyn) & Atlantic Av, [N] lcl b/t 36 St (Bklyn) & Atlantic Av, weather related conditions. Allow additional travel time.",Due to weather related conditions the following service changes are in effect: [D] trains are running local between 36 St (Brooklyn) to Atlantic Av-Barclays in both directions. [N] trains are running local between 59 St (Brooklyn) to 36 St (Brooklyn) in both directions. Allow additional travel time.
EEDC4693-1802-410E-8282-C72D0B7F0E03,N,2014-01-07 19:19:55+00:00,2014-01-07 20:19:55+00:00,"[D] lcl b/t 36 St (Bklyn) & Atlantic Av, [N] lcl b/t 36 St (Bklyn) & Atlantic Av, weather related conditions. Allow additional travel time.",Due to weather related conditions the following service changes are in effect: [D] trains are running local between 36 St (Brooklyn) to Atlantic Av-Barclays in both directions. [N] trains are running local between 59 St (Brooklyn) to 36 St (Brooklyn) in both directions. Allow additional travel time.
33DC756A-50FB-4E9E-A04D-2963427168E2,6,2014-01-07 19:23:06+00:00,2014-01-07 20:23:06+00:00,"[6] trains run local from 3 Av-138 St to Pelham Bay Park, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [6] trains run local from 3 Av-138 St to Pelham Bay Park. Allow additional travel time."
99D9905B-2C4D-4E9B-8E54-62E89360F36C,A,2014-01-07 19:43:16+00:00,2014-01-07 20:43:16+00:00,"[A] trains run local from Hoyt-Schermerhorn Sts to Euclid Av, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, [A] trains run local from Hoyt St-Schermerhorn St to Euclid Av in both directions. Allow additional travel time"
E9313AB9-227D-446E-B3C9-ACF60D8E2936,B,2014-01-07 21:26:32+00:00,2014-01-07 22:26:32+00:00,"[B] and [D] trains run local from W 4 St to 34 St, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [B] and [D] trains run local from W 4 St-Washington Square to 34 St-Herald Square. Allow additional travel time."
E9313AB9-227D-446E-B3C9-ACF60D8E2936,D,2014-01-07 21:26:32+00:00,2014-01-07 22:26:32+00:00,"[B] and [D] trains run local from W 4 St to 34 St, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [B] and [D] trains run local from W 4 St-Washington Square to 34 St-Herald Square. Allow additional travel time."
B5CC6C46-5FD0-4070-908D-F7D8AF379D66,4,2014-01-07 21:40:39+00:00,2014-01-07 22:40:39+00:00,"[4] trains run local from 125 St to Brooklyn Bridge, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, southbound [4] trains run local from 125 St to Brooklyn Bridge-City Hall. Allow additional travel time."
BA8308DE-7A3D-4FA1-A5D6-5F9605957282,A,2014-01-16 00:07:58+00:00,2014-01-16 01:07:58+00:00,"[A] trains are running with delays, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, [A] trains are running with delays in both directions. Allow additional travel time."
631ACC00-1A8F-4FB1-8CAA-ACD6FFF4FCFA,Q,2014-01-23 20:44:53+00:00,2014-01-23 21:44:53+00:00,"[Q] trains local from Canal St to 34 St, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, northbound [Q] trains are running local from Canal St to 34 St-Herald Sq. Allow additional travel time."
97DE6B66-1C88-4BE8-B7A2-2F651EDBFD6D,6,2014-02-03 09:51:07+00:00,2014-02-03 10:51:07+00:00,express [6] trains are running local from 3 Av-138 St to Parkchester due to weather related conditions. Allow additional travel time.,"Due to weather related conditions, northbound express [6] trains are running local from 3 Av-138 St to Parkchester. Allow additional travel time."
E24410FF-1795-47A5-904A-9AD9E03DFF26,A,2014-02-03 10:45:47+00:00,2014-02-03 11:45:47+00:00,[A] trains via local from 168 St to 145 St due to weather related conditions. Allow additional travel time.,"Due to weather related conditions, southbound [A] trains are running local from 168 St to 145 St. Allow additional travel time."
29DF8247-67B0-4830-9415-5761BDCF022A,N,2014-02-03 19:40:28+00:00,2014-02-03 20:40:28+00:00,[N] trains are via the local b/t 59 St & Atlantic Av due to weather related conditions. Allow additional travel time.,"Due to weather related conditions, [N] trains are running local in both directions between 59 St (Bklyn) and Atlantic Av-Barclays Center. Allow additional travel time."
C0733BED-D704-4543-A9A4-7572926E3642,A,2014-02-03 19:59:05+00:00,2014-02-03 20:59:05+00:00,[A] trains via the local b/t Euclid Av & Hoyt St due to weather related conditions. Allow additional travel time.,"Due to weather related conditions, [A] trains are running local in both directions between Euclid Av and Hoyt-Schermerhorn Sts. Allow additional travel time."
E2E2788A-59E1-48BF-B154-65DAECB27BAA,A,2014-02-03 20:36:36+00:00,2014-02-03 21:36:36+00:00,"Due to weather conditions, there is no [B] train service in both directions b/t Brighton Beach & 145 St. Allow additional travel time.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and Bedford Pk Blvd. As an alternative, customers are advised to use the [A], [C],[D] and [Q] trains instead. Allow additional travel time."
E2E2788A-59E1-48BF-B154-65DAECB27BAA,B,2014-02-03 20:36:36+00:00,2014-02-03 21:36:36+00:00,"Due to weather conditions, there is no [B] train service in both directions b/t Brighton Beach & 145 St. Allow additional travel time.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and Bedford Pk Blvd. As an alternative, customers are advised to use the [A], [C],[D] and [Q] trains instead. Allow additional travel time."
E2E2788A-59E1-48BF-B154-65DAECB27BAA,C,2014-02-03 20:36:36+00:00,2014-02-03 21:36:36+00:00,"Due to weather conditions, there is no [B] train service in both directions b/t Brighton Beach & 145 St. Allow additional travel time.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and Bedford Pk Blvd. As an alternative, customers are advised to use the [A], [C],[D] and [Q] trains instead. Allow additional travel time."
E2E2788A-59E1-48BF-B154-65DAECB27BAA,D,2014-02-03 20:36:36+00:00,2014-02-03 21:36:36+00:00,"Due to weather conditions, there is no [B] train service in both directions b/t Brighton Beach & 145 St. Allow additional travel time.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and Bedford Pk Blvd. As an alternative, customers are advised to use the [A], [C],[D] and [Q] trains instead. Allow additional travel time."
E2E2788A-59E1-48BF-B154-65DAECB27BAA,Q,2014-02-03 20:36:36+00:00,2014-02-03 21:36:36+00:00,"Due to weather conditions, there is no [B] train service in both directions b/t Brighton Beach & 145 St. Allow additional travel time.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and Bedford Pk Blvd. As an alternative, customers are advised to use the [A], [C],[D] and [Q] trains instead. Allow additional travel time."
4AC37535-84BB-4EE9-AB2F-236E438922D4,4,2014-02-03 20:45:39+00:00,2014-02-03 21:45:39+00:00,"[4] trains via local b/t Atlantic & Franklin Av & , [4] & [5] trains via local b/t Brooklyn Bridge & 125 St due to weather related conditions.","Due to weather related conditions, the following service changes are in effect: [4] trains are running local in both directions between Atlantic Av-Barclays Center and Franklin Av. [4] and [5] trains are running local in both directions between Brooklyn Bridge-City Hall and 125 St. Allow additional travel time."
4AC37535-84BB-4EE9-AB2F-236E438922D4,5,2014-02-03 20:45:39+00:00,2014-02-03 21:45:39+00:00,"[4] trains via local b/t Atlantic & Franklin Av & , [4] & [5] trains via local b/t Brooklyn Bridge & 125 St due to weather related conditions.","Due to weather related conditions, the following service changes are in effect: [4] trains are running local in both directions between Atlantic Av-Barclays Center and Franklin Av. [4] and [5] trains are running local in both directions between Brooklyn Bridge-City Hall and 125 St. Allow additional travel time."
ED04223C-5C50-4601-812B-938B46E3DBFB,2,2014-02-03 21:21:08+00:00,2014-02-03 22:21:08+00:00,"[2] and [3] trains run local from 96 St to Chambers St, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, both directions [2] and [3] trains run local from 96 St to Chambers St. Allow additional travel time."
ED04223C-5C50-4601-812B-938B46E3DBFB,3,2014-02-03 21:21:08+00:00,2014-02-03 22:21:08+00:00,"[2] and [3] trains run local from 96 St to Chambers St, due to weather related conditions. Allow additional travel time.","Due to weather related conditions, both directions [2] and [3] trains run local from 96 St to Chambers St. Allow additional travel time."
8965E875-DFD0-4429-AB41-DBBB59C31ADF,D,2014-02-04 09:42:03+00:00,2014-02-04 10:42:03+00:00,[D] local Atlantic Av to 36 St(Bklyn) & [N] local Atlantic to 59 St (Bklyn). Weather Related Conditions. See mta.info,"Due to weather related conditions, the following service changes are in effect: Soutbound [D] trains are running local from Atlantic Av-Barclays Center to 36 St (Bklyn) Southbound [N] trains are running local from Atlantic Av-Barclays Center to 59 St (Bklyn). Southbound [D] and [N] trains will make station stops at DeKalb Av. Allow additional travel time"
8965E875-DFD0-4429-AB41-DBBB59C31ADF,N,2014-02-04 09:42:03+00:00,2014-02-04 10:42:03+00:00,[D] local Atlantic Av to 36 St(Bklyn) & [N] local Atlantic to 59 St (Bklyn). Weather Related Conditions. See mta.info,"Due to weather related conditions, the following service changes are in effect: Soutbound [D] trains are running local from Atlantic Av-Barclays Center to 36 St (Bklyn) Southbound [N] trains are running local from Atlantic Av-Barclays Center to 59 St (Bklyn). Southbound [D] and [N] trains will make station stops at DeKalb Av. Allow additional travel time"
1B3034C6-7C83-49D1-B4B5-4AAA16D86CF1,Rockaway Shuttle,2014-02-13 19:38:28+00:00,2014-02-13 20:38:28+00:00,"[A] & Rockaway Pk [S] trains running with delays, do to weather related conditions. Details at www.mta.info",
0169AEAD-5AF1-43AF-A817-178000C6FF29,A,2014-02-13 21:15:59+00:00,2014-02-13 22:15:59+00:00,"No [B] train service from 145 St to Coney Island-Stillwell Av, due to NYCT Cold Weather Plan.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and 145 St As an alternative, customers are advised to use the [A], [C], [D] and [Q] trains instead. Allow additional travel time."
0169AEAD-5AF1-43AF-A817-178000C6FF29,B,2014-02-13 21:15:59+00:00,2014-02-13 22:15:59+00:00,"No [B] train service from 145 St to Coney Island-Stillwell Av, due to NYCT Cold Weather Plan.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and 145 St As an alternative, customers are advised to use the [A], [C], [D] and [Q] trains instead. Allow additional travel time."
0169AEAD-5AF1-43AF-A817-178000C6FF29,C,2014-02-13 21:15:59+00:00,2014-02-13 22:15:59+00:00,"No [B] train service from 145 St to Coney Island-Stillwell Av, due to NYCT Cold Weather Plan.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and 145 St As an alternative, customers are advised to use the [A], [C], [D] and [Q] trains instead. Allow additional travel time."
0169AEAD-5AF1-43AF-A817-178000C6FF29,D,2014-02-13 21:15:59+00:00,2014-02-13 22:15:59+00:00,"No [B] train service from 145 St to Coney Island-Stillwell Av, due to NYCT Cold Weather Plan.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and 145 St As an alternative, customers are advised to use the [A], [C], [D] and [Q] trains instead. Allow additional travel time."
0169AEAD-5AF1-43AF-A817-178000C6FF29,Q,2014-02-13 21:15:59+00:00,2014-02-13 22:15:59+00:00,"No [B] train service from 145 St to Coney Island-Stillwell Av, due to NYCT Cold Weather Plan.","Due to weather related conditions, there is no [B] train service in both directions between Brighton Beach and 145 St As an alternative, customers are advised to use the [A], [C], [D] and [Q] trains instead. Allow additional travel time."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,1,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,2,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,3,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,4,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,5,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
889E5E4F-7EB4-4085-808C-61AC4E88FE6C,6,2014-08-12 16:59:21+00:00,2014-08-12 17:59:21+00:00,"Following an earlier weather incident, [1], [2], [3], [4], [5] & [6] train service has resumed with residual delays.","Following an earlier weather incident, [1], [2], [3], [4], [5] and [6] train service has resumed with residual delays."
E4677F83-BD9B-4482-8F15-A6C0E7A05215,C,2015-01-26 17:59:06+00:00,2015-01-26 18:59:06+00:00,"all New York City Transit Trains will stop operating as of 11pm, please plan ahead. For service updates, visit www.mta.info.","All New York City Transit Trains will stop operating as of 11pm due to inclement weather, please plan your travel ahead."
E33763A4-5029-402B-9D10-1F6711DC0216,5,2015-01-27 08:46:30+00:00,2015-01-27 09:46:30+00:00,"after a major weather related service disruption, limited trains are now running. Allow additional travel time. Remain cautious.","NYC Transit began gradual restoration of service at 9AM. Subway service will operate on a Sunday schedule. Bus service is being restored to a limited Sunday schedule. Subway Sunday Schedule Reminder: No [5] service in Brooklyn. No [6] express service. No [7] express service. No [B] trains - use the [A] [C] [D] and/or [Q] instead. [M] service runs between Metropolitan Av and Delancey-Essex Sts only. [Q] service runs between Coney Island-Stillwell Av and 57 St-7 Av only. No [Z] service - use the [J] instead, which runs between Jamaica Center-Parson/Archer and Chambers St. Expect longer travel times. Use TripPlanner+ to plan your journey. Thank you for your patience."
